State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female
8,110,85,80108,0,0,RAJASTHAN,Jaipur,VILLAGE,Hargun Ki Nangal@Charanwala,Rural,820,514,306,581,227,354
8,110,85,80109,0,0,RAJASTHAN,Jaipur,VILLAGE,Kishorpura,Rural,433,256,177,182,64,118
8,110,85,80110,0,0,RAJASTHAN,Jaipur,VILLAGE,Balawala,Rural,851,511,340,437,158,279
8,110,85,80111,0,0,RAJASTHAN,Jaipur,VILLAGE,Shri Rampura,Rural,853,506,347,504,188,316
8,110,85,80112,0,0,RAJASTHAN,Jaipur,VILLAGE,Acharawala,Rural,447,267,180,288,93,195
8,110,85,80113,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaisinghpura @ Tejawala,Rural,599,353,246,355,134,221
8,110,85,80114,0,0,RAJASTHAN,Jaipur,VILLAGE,Abhaipura,Rural,354,228,126,186,58,128
8,110,85,80115,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak No.12,Rural,16,11,5,15,6,9
8,110,85,80116,0,0,RAJASTHAN,Jaipur,VILLAGE,Mahasinghpura @ Keshyawala,Rural,806,479,327,409,141,268
8,110,85,80117,0,0,RAJASTHAN,Jaipur,VILLAGE,Jagannathpura,Rural,365,232,133,298,121,177
8,110,85,80118,0,0,RAJASTHAN,Jaipur,VILLAGE,Ratalya,Rural,577,354,223,419,175,244
8,110,85,80119,0,0,RAJASTHAN,Jaipur,VILLAGE,Manohariya Wala,Rural,523,299,224,286,135,151
8,110,85,80120,0,0,RAJASTHAN,Jaipur,VILLAGE,Sitarampura,Rural,404,228,176,278,109,169
8,110,85,80121,0,0,RAJASTHAN,Jaipur,VILLAGE,Lakhana,Rural,270,173,97,193,62,131
8,110,85,80122,0,0,RAJASTHAN,Jaipur,VILLAGE,Jatawala,Rural,139,92,47,110,41,69
8,110,85,80123,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhater,Rural,534,337,197,431,155,276
8,110,85,80124,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramsinghpura,Rural,1261,743,518,786,284,502
8,110,85,80125,0,0,RAJASTHAN,Jaipur,VILLAGE,Watika,Rural,6465,3879,2586,4125,1632,2493
8,110,85,80126,0,0,RAJASTHAN,Jaipur,VILLAGE,Manpura @ Bhatawala,Rural,344,202,142,184,56,128
8,110,85,80127,0,0,RAJASTHAN,Jaipur,VILLAGE,Surajpura,Rural,579,366,213,434,149,285
8,110,85,80128,0,0,RAJASTHAN,Jaipur,VILLAGE,Ganwar Jatan,Rural,258,163,95,173,63,110
8,110,85,80129,0,0,RAJASTHAN,Jaipur,VILLAGE,Kheri Gokulpura,Rural,453,261,192,196,61,135
8,110,85,80130,0,0,RAJASTHAN,Jaipur,VILLAGE,Purshottampura @ Dadiya,Rural,698,428,270,507,186,321
8,110,85,80131,0,0,RAJASTHAN,Jaipur,VILLAGE,Badanpura,Rural,339,209,130,279,92,187
8,110,85,80132,0,0,RAJASTHAN,Jaipur,VILLAGE,Ganwar Brahmanan,Rural,709,403,306,411,161,250
8,110,85,80133,0,0,RAJASTHAN,Jaipur,VILLAGE,Baksawala,Rural,1058,681,377,992,397,595
8,110,85,80134,0,0,RAJASTHAN,Jaipur,VILLAGE,Asawala,Rural,1431,822,609,496,160,336
8,110,85,80135,0,0,RAJASTHAN,Jaipur,VILLAGE,Laxmipura @ Nataniwala,Rural,191,114,77,90,32,58
8,110,85,80136,0,0,RAJASTHAN,Jaipur,VILLAGE,Sukhdeopura @ Nataniwala,Rural,495,289,206,229,80,149
8,110,85,80137,0,0,RAJASTHAN,Jaipur,VILLAGE,Shri Ram Ki Nangal,Rural,3163,1995,1168,1901,716,1185
8,110,85,80138,0,0,RAJASTHAN,Jaipur,VILLAGE,Sukhdeopura @ Nohara,Rural,792,458,334,388,162,226
8,110,85,80139,0,0,RAJASTHAN,Jaipur,VILLAGE,Shyosinghpura @ Kallawala,Rural,759,452,307,444,171,273
8,110,85,80140,0,0,RAJASTHAN,Jaipur,VILLAGE,Barh Shyopur,Rural,323,193,130,187,71,116
8,110,85,80141,0,0,RAJASTHAN,Jaipur,VILLAGE,Dayalpura,Rural,514,320,194,307,123,184
8,110,85,80142,0,0,RAJASTHAN,Jaipur,VILLAGE,Chakwatika,Rural,88,53,35,72,30,42
8,110,85,80143,0,0,RAJASTHAN,Jaipur,VILLAGE,Mohanpura,Rural,772,487,285,571,206,365
8,110,85,80144,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Amjhar,Rural,76,43,33,88,38,50
8,110,85,80145,0,0,RAJASTHAN,Jaipur,VILLAGE,Khetapura,Rural,370,230,140,166,42,124
8,110,85,80146,0,0,RAJASTHAN,Jaipur,VILLAGE,Sanwant Ka Bas,Rural,175,105,70,108,36,72
8,110,85,80147,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaisinghpura @ Buhariya,Rural,267,167,100,153,57,96
8,110,85,80148,0,0,RAJASTHAN,Jaipur,VILLAGE,Shyampura Buhariya,Rural,376,238,138,252,79,173
8,110,85,80149,0,0,RAJASTHAN,Jaipur,VILLAGE,Laxmipura,Rural,434,227,207,126,59,67
8,110,85,80150,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaisinghpura @ Bas Beelwa,Rural,923,605,318,503,157,346
8,110,85,80151,0,0,RAJASTHAN,Jaipur,VILLAGE,Murlipura @ Mishra Ka Barh,Rural,1061,677,384,795,316,479
8,110,85,80152,0,0,RAJASTHAN,Jaipur,VILLAGE,Bari Ka Bas,Rural,694,437,257,637,253,384
8,110,85,80153,0,0,RAJASTHAN,Jaipur,VILLAGE,Khoosar,Rural,289,152,137,146,76,70
8,110,85,80154,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramchandpura,Rural,1030,620,410,591,221,370
8,110,85,80155,0,0,RAJASTHAN,Jaipur,VILLAGE,Shri Kishanpura,Rural,757,457,300,619,277,342
8,110,85,80156,0,0,RAJASTHAN,Jaipur,VILLAGE,Jeerota,Rural,378,219,159,266,108,158
8,110,85,80157,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaisinghpura Bas Jeerota,Rural,262,159,103,215,88,127
8,110,85,80158,0,0,RAJASTHAN,Jaipur,VILLAGE,Seesyawas,Rural,64,43,21,62,20,42
8,110,85,80159,0,0,RAJASTHAN,Jaipur,VILLAGE,Chatarpura,Rural,780,482,298,543,214,329
8,110,85,80160,0,0,RAJASTHAN,Jaipur,VILLAGE,Dantli,Rural,1625,1030,595,1095,402,693
8,110,85,80161,0,0,RAJASTHAN,Jaipur,VILLAGE,Siroli,Rural,1935,1193,742,1493,543,950
8,110,85,80162,0,0,RAJASTHAN,Jaipur,VILLAGE,Goner,Rural,4000,2382,1618,2049,803,1246
8,110,85,80163,0,0,RAJASTHAN,Jaipur,VILLAGE,Saligrampura,Rural,438,269,169,283,117,166
8,110,85,80164,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Saligrampura,Rural,62,36,26,48,20,28
8,110,85,80165,0,0,RAJASTHAN,Jaipur,VILLAGE,Vimalpura,Rural,397,236,161,503,207,296
8,110,85,80166,0,0,RAJASTHAN,Jaipur,VILLAGE,Vidhani,Rural,447,293,154,284,102,182
8,110,85,80167,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaichandpura,Rural,3,3,0,5,2,3
8,110,85,80168,0,0,RAJASTHAN,Jaipur,VILLAGE,Rampura @ Kanwarpura,Rural,491,304,187,215,67,148
8,110,85,80169,0,0,RAJASTHAN,Jaipur,VILLAGE,Mathurawala,Rural,223,139,84,298,121,177
8,110,85,80170,0,0,RAJASTHAN,Jaipur,VILLAGE,Beelwa Kalan,Rural,2729,1656,1073,1674,641,1033
8,110,85,80171,0,0,RAJASTHAN,Jaipur,VILLAGE,Manpur Nagalya,Rural,404,256,148,292,104,188
8,110,85,80172,0,0,RAJASTHAN,Jaipur,VILLAGE,Ajairajpura,Rural,216,128,88,127,43,84
8,110,85,80173,0,0,RAJASTHAN,Jaipur,VILLAGE,Nanakpura @ Hema Ki Nangal,Rural,158,98,60,103,44,59
8,110,85,80174,0,0,RAJASTHAN,Jaipur,VILLAGE,Prahladpura,Rural,450,281,169,372,128,244
8,110,86,0,0,0,RAJASTHAN,Jaipur,CD BLOCK,Jhotwara,Total,86645,52174,34471,52861,20293,32568
8,110,86,0,0,0,RAJASTHAN,Jaipur,CD BLOCK,Jhotwara,Rural,81489,48911,32578,47227,17874,29353
8,110,86,0,0,0,RAJASTHAN,Jaipur,CD BLOCK,Jhotwara,Urban,5156,3263,1893,5634,2419,3215
8,110,86,80175,0,0,RAJASTHAN,Jaipur,VILLAGE,Manda Bhopawas,Rural,1130,692,438,894,365,529
8,110,86,80176,0,0,RAJASTHAN,Jaipur,VILLAGE,Charanwas,Rural,296,183,113,231,81,150
8,110,86,80177,0,0,RAJASTHAN,Jaipur,VILLAGE,Lalpura,Rural,1864,1159,705,1488,596,892
8,110,86,80178,0,0,RAJASTHAN,Jaipur,VILLAGE,Pachar,Rural,3350,2049,1301,2333,890,1443
8,110,86,80179,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramla Ka Bas,Rural,311,204,107,269,99,170
8,110,86,80180,0,0,RAJASTHAN,Jaipur,VILLAGE,Kalwar,Rural,5335,3146,2189,3058,1162,1896
8,110,86,80181,0,0,RAJASTHAN,Jaipur,VILLAGE,Dharampura,Rural,339,196,143,156,62,94
8,110,86,80182,0,0,RAJASTHAN,Jaipur,VILLAGE,Gajadharpura,Rural,1070,633,437,734,288,446
8,110,86,80183,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Barh,Rural,95,61,34,50,17,33
8,110,86,80184,0,0,RAJASTHAN,Jaipur,VILLAGE,Sanchoti,Rural,788,477,311,523,199,324
8,110,86,80185,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Boytawala,Rural,203,111,92,112,48,64
8,110,86,80186,0,0,RAJASTHAN,Jaipur,VILLAGE,Sarna Chaur,Rural,889,516,373,546,196,350
8,110,86,80187,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhoodharpura,Rural,392,233,159,274,95,179
8,110,86,80188,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Basri,Rural,419,250,169,285,109,176
8,110,86,80189,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Sarna Doongar,Rural,242,149,93,195,77,118
8,110,86,80190,0,0,RAJASTHAN,Jaipur,VILLAGE,Basri,Rural,132,73,59,75,25,50
8,110,86,80191,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Baori,Rural,96,51,45,83,26,57
8,110,86,80192,0,0,RAJASTHAN,Jaipur,VILLAGE,Baori,Rural,1132,676,456,661,229,432
8,110,86,80193,0,0,RAJASTHAN,Jaipur,VILLAGE,Sarna Doongar,Rural,1349,836,513,863,329,534
8,110,86,80194,0,0,RAJASTHAN,Jaipur,VILLAGE,Boytawala,Rural,5946,3582,2364,2721,1049,1672
8,110,86,80195,0,0,RAJASTHAN,Jaipur,VILLAGE,Niwaroo,Rural,7989,4649,3340,3756,1516,2240
8,110,86,80196,0,0,RAJASTHAN,Jaipur,VILLAGE,Mansharampura,Rural,1114,701,413,604,200,404
8,110,86,80197,0,0,RAJASTHAN,Jaipur,VILLAGE,Lalchandpura,Rural,1437,848,589,887,343,544
8,110,86,80198,0,0,RAJASTHAN,Jaipur,VILLAGE,Peethawas,Rural,1979,1169,810,1229,490,739
8,110,86,80199,0,0,RAJASTHAN,Jaipur,VILLAGE,Beer Hathod,Rural,785,477,308,456,165,291
8,110,86,80200,0,0,RAJASTHAN,Jaipur,VILLAGE,Hathod,Rural,4326,2512,1814,1873,720,1153
8,110,86,80201,0,0,RAJASTHAN,Jaipur,VILLAGE,Nari Ka Bas,Rural,570,331,239,289,118,171
8,110,86,80202,0,0,RAJASTHAN,Jaipur,VILLAGE,Champapura,Rural,423,246,177,289,98,191
8,110,86,80203,0,0,RAJASTHAN,Jaipur,VILLAGE,Manchwa,Rural,1502,910,592,951,368,583
8,110,86,80204,0,0,RAJASTHAN,Jaipur,VILLAGE,Pindolai,Rural,1055,635,420,628,233,395
8,110,86,80205,0,0,RAJASTHAN,Jaipur,VILLAGE,Sabrampura,Rural,669,397,272,435,179,256
8,110,86,80206,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhambhori,Rural,2564,1545,1019,1310,471,839
8,110,86,80207,0,0,RAJASTHAN,Jaipur,VILLAGE,Sundariyawas,Rural,700,420,280,477,205,272
8,110,86,80208,0,0,RAJASTHAN,Jaipur,VILLAGE,Durjaniyawas,Rural,530,307,223,294,100,194
8,110,86,80209,0,0,RAJASTHAN,Jaipur,VILLAGE,Sarang Ka Bas,Rural,1025,574,451,446,187,259
8,110,86,80210,0,0,RAJASTHAN,Jaipur,VILLAGE,Kanwar Ka Bas,Rural,760,453,307,415,150,265
8,110,86,80211,0,0,RAJASTHAN,Jaipur,VILLAGE,Kapariyawas,Rural,858,552,306,634,215,419
8,110,86,80212,0,0,RAJASTHAN,Jaipur,VILLAGE,Gurliya,Rural,256,170,86,146,42,104
8,110,86,80213,0,0,RAJASTHAN,Jaipur,VILLAGE,Shyosinghpura @ Shyopura,Rural,888,554,334,527,174,353
8,110,86,80214,0,0,RAJASTHAN,Jaipur,VILLAGE,Baseri,Rural,1202,720,482,641,208,433
8,110,86,80215,0,0,RAJASTHAN,Jaipur,VILLAGE,Begas,Rural,3190,1894,1296,1959,723,1236
8,110,86,80216,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Begas,Rural,211,130,81,157,68,89
8,110,86,80217,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramsingh Pura,Rural,879,554,325,638,231,407
8,110,86,80218,0,0,RAJASTHAN,Jaipur,VILLAGE,Achanchukya,Rural,247,138,109,169,75,94
8,110,86,80219,0,0,RAJASTHAN,Jaipur,VILLAGE,Mansinghpura,Rural,458,252,206,196,71,125
8,110,86,80220,0,0,RAJASTHAN,Jaipur,VILLAGE,Fatehpura,Rural,886,547,339,492,161,331
8,110,86,80221,0,0,RAJASTHAN,Jaipur,VILLAGE,Barh Fatehpura,Rural,235,129,106,69,23,46
8,110,86,80222,0,0,RAJASTHAN,Jaipur,VILLAGE,Himmatpura,Rural,555,351,204,352,120,232
8,110,86,80223,0,0,RAJASTHAN,Jaipur,VILLAGE,Sitapura @ Ramoli,Rural,122,80,42,71,25,46
8,110,86,80224,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaisinghpura Kankroda,Rural,404,260,144,317,129,188
8,110,86,80225,0,0,RAJASTHAN,Jaipur,VILLAGE,Kishorpura @ Kankroda,Rural,279,164,115,225,98,127
8,110,86,80226,0,0,RAJASTHAN,Jaipur,VILLAGE,Laxmipura @ Chak Mauja,Rural,234,142,92,100,39,61
8,110,86,80227,0,0,RAJASTHAN,Jaipur,VILLAGE,Mundiya Purohitan,Rural,652,396,256,399,161,238
8,110,86,80228,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Ramsar,Rural,593,367,226,362,130,232
8,110,86,80229,0,0,RAJASTHAN,Jaipur,VILLAGE,Kanarpura @ Khanga Ki Dhani,Rural,509,299,210,257,75,182
8,110,86,80230,0,0,RAJASTHAN,Jaipur,VILLAGE,Keshyawala,Rural,420,252,168,209,60,149
8,110,86,80231,0,0,RAJASTHAN,Jaipur,VILLAGE,Shrirampura @ Tewariwala,Rural,690,395,295,270,93,177
8,110,86,80232,0,0,RAJASTHAN,Jaipur,VILLAGE,Dhankya,Rural,1735,1074,661,983,334,649
8,110,86,80233,0,0,RAJASTHAN,Jaipur,VILLAGE,Nandgaon Barsana,Rural,570,353,217,383,137,246
8,110,86,80234,0,0,RAJASTHAN,Jaipur,VILLAGE,Mundiya Ramsar,Rural,1216,732,484,702,285,417
8,110,86,80235,0,0,RAJASTHAN,Jaipur,VILLAGE,Neemera,Rural,1855,1121,734,972,331,641
8,110,86,80236,0,0,RAJASTHAN,Jaipur,VILLAGE,Natlalpura,Rural,244,162,82,202,74,128
8,110,86,80237,0,0,RAJASTHAN,Jaipur,VILLAGE,Bichpari,Rural,451,276,175,289,104,185
8,110,86,80238,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaibhawanipura,Rural,179,103,76,90,36,54
8,110,86,80239,0,0,RAJASTHAN,Jaipur,VILLAGE,Govindpura @ Jaichandpura,Rural,265,160,105,140,52,88
8,110,86,80240,0,0,RAJASTHAN,Jaipur,VILLAGE,Balloopura,Rural,433,274,159,295,105,190
8,110,86,80241,0,0,RAJASTHAN,Jaipur,VILLAGE,Sumel,Rural,1820,1178,642,1468,560,908
8,110,86,80242,0,0,RAJASTHAN,Jaipur,VILLAGE,Roopa Ki Nangal,Rural,426,263,163,480,198,282
8,110,86,80243,0,0,RAJASTHAN,Jaipur,VILLAGE,Malpura Doongar,Rural,94,59,35,72,32,40
8,110,86,80244,0,0,RAJASTHAN,Jaipur,VILLAGE,Beermalpura @ Mukandpura,Rural,69,47,22,175,78,97
8,110,86,80245,0,0,RAJASTHAN,Jaipur,VILLAGE,Malpura Chaur,Rural,220,137,83,234,96,138
8,110,86,80246,0,0,RAJASTHAN,Jaipur,VILLAGE,Vijaypura,Rural,5338,3175,2163,2662,1046,1616
8,110,86,80247,0,0,RAJASTHAN,Jaipur,TOWN,Bagrana (CT),Urban,5156,3263,1893,5634,2419,3215
8,110,87,0,0,0,RAJASTHAN,Jaipur,CD BLOCK,Amber,Total,192733,121394,71339,135959,49816,86143
8,110,87,0,0,0,RAJASTHAN,Jaipur,CD BLOCK,Amber,Rural,186964,117820,69144,132666,48531,84135
8,110,87,0,0,0,RAJASTHAN,Jaipur,CD BLOCK,Amber,Urban,5769,3574,2195,3293,1285,2008
8,110,87,80248,0,0,RAJASTHAN,Jaipur,VILLAGE,Raithal,Rural,2372,1498,874,1662,610,1052
8,110,87,80249,0,0,RAJASTHAN,Jaipur,VILLAGE,Ballupura,Rural,315,197,118,190,66,124
8,110,87,80250,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Jaisinghpura,Rural,38,24,14,24,12,12
8,110,87,80251,0,0,RAJASTHAN,Jaipur,VILLAGE,Tadawas,Rural,1398,870,528,908,347,561
8,110,87,80252,0,0,RAJASTHAN,Jaipur,VILLAGE,Pratappura Kalan,Rural,765,493,272,467,146,321
8,110,87,80253,0,0,RAJASTHAN,Jaipur,VILLAGE,Pratappura Khurd,Rural,341,221,120,272,102,170
8,110,87,80254,0,0,RAJASTHAN,Jaipur,VILLAGE,Khapariya,Rural,851,575,276,655,237,418
8,110,87,80255,0,0,RAJASTHAN,Jaipur,VILLAGE,Durga Ka Bas,Rural,687,465,222,516,203,313
8,110,87,80256,0,0,RAJASTHAN,Jaipur,VILLAGE,Mundiya,Rural,555,368,187,430,132,298
8,110,87,80257,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Mundiya,Rural,46,29,17,21,6,15
8,110,87,80258,0,0,RAJASTHAN,Jaipur,VILLAGE,Disan,Rural,412,239,173,286,97,189
8,110,87,80259,0,0,RAJASTHAN,Jaipur,VILLAGE,Sahib Rampura,Rural,529,314,215,302,115,187
8,110,87,80260,0,0,RAJASTHAN,Jaipur,VILLAGE,Kalyanpura,Rural,417,272,145,246,75,171
8,110,87,80261,0,0,RAJASTHAN,Jaipur,VILLAGE,Patti Sitarampura,Rural,238,147,91,161,61,100
8,110,87,80262,0,0,RAJASTHAN,Jaipur,VILLAGE,Anoppura,Rural,1201,717,484,787,260,527
8,110,87,80263,0,0,RAJASTHAN,Jaipur,VILLAGE,Daula Ka Bas,Rural,405,244,161,245,88,157
8,110,87,80264,0,0,RAJASTHAN,Jaipur,VILLAGE,Khatiyon Ka Bas,Rural,362,219,143,195,64,131
8,110,87,80265,0,0,RAJASTHAN,Jaipur,VILLAGE,Pragpura,Rural,405,279,126,457,186,271
8,110,87,80266,0,0,RAJASTHAN,Jaipur,VILLAGE,Bheelpura,Rural,1182,776,406,803,266,537
8,110,87,80267,0,0,RAJASTHAN,Jaipur,VILLAGE,Radha Kishanpura @ Pokharsa Ka Bas,Rural,581,359,222,334,121,213
8,110,87,80268,0,0,RAJASTHAN,Jaipur,VILLAGE,Ramgatta @ Harwanshpura,Rural,324,190,134,144,48,96
8,110,87,80269,0,0,RAJASTHAN,Jaipur,VILLAGE,Nara,Rural,246,153,93,150,59,91
8,110,87,80270,0,0,RAJASTHAN,Jaipur,VILLAGE,Biharipura,Rural,1543,976,567,1013,333,680
8,110,87,80271,0,0,RAJASTHAN,Jaipur,VILLAGE,Sirsali,Rural,1871,1123,748,1080,389,691
8,110,87,80272,0,0,RAJASTHAN,Jaipur,VILLAGE,Gudha Surjan,Rural,1491,914,577,1046,363,683
8,110,87,80273,0,0,RAJASTHAN,Jaipur,VILLAGE,Mohanpura,Rural,518,337,181,309,100,209
8,110,87,80274,0,0,RAJASTHAN,Jaipur,VILLAGE,Mukandpura,Rural,820,522,298,557,187,370
8,110,87,80275,0,0,RAJASTHAN,Jaipur,VILLAGE,Raghunathpura,Rural,783,475,308,541,178,363
8,110,87,80276,0,0,RAJASTHAN,Jaipur,VILLAGE,Barna,Rural,966,608,358,552,190,362
8,110,87,80277,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaisinghpura Shekhawatan,Rural,622,381,241,378,135,243
8,110,87,80278,0,0,RAJASTHAN,Jaipur,VILLAGE,Barsinghpura,Rural,298,184,114,223,77,146
8,110,87,80279,0,0,RAJASTHAN,Jaipur,VILLAGE,Vijaipura,Rural,709,452,257,506,174,332
8,110,87,80280,0,0,RAJASTHAN,Jaipur,VILLAGE,Punana,Rural,1508,942,566,1033,367,666
8,110,87,80281,0,0,RAJASTHAN,Jaipur,VILLAGE,Bishanpura,Rural,461,276,185,317,113,204
8,110,87,80282,0,0,RAJASTHAN,Jaipur,VILLAGE,Radhapura,Rural,550,352,198,361,111,250
8,110,87,80283,0,0,RAJASTHAN,Jaipur,VILLAGE,Radhakishanpura,Rural,1040,674,366,621,203,418
8,110,87,80284,0,0,RAJASTHAN,Jaipur,VILLAGE,Sirsi,Rural,830,531,299,646,230,416
8,110,87,80285,0,0,RAJASTHAN,Jaipur,VILLAGE,Yadav Khera,Rural,499,306,193,304,107,197
8,110,87,80286,0,0,RAJASTHAN,Jaipur,VILLAGE,Nangal Ladi,Rural,1687,1077,610,1267,449,818
8,110,87,80287,0,0,RAJASTHAN,Jaipur,VILLAGE,Bichpari,Rural,614,389,225,408,152,256
8,110,87,80288,0,0,RAJASTHAN,Jaipur,VILLAGE,Chandrapura Jatan,Rural,505,329,176,375,145,230
8,110,87,80289,0,0,RAJASTHAN,Jaipur,VILLAGE,Bugalia,Rural,884,575,309,679,248,431
8,110,87,80290,0,0,RAJASTHAN,Jaipur,VILLAGE,Sherawatpura,Rural,1199,765,434,936,315,621
8,110,87,80291,0,0,RAJASTHAN,Jaipur,VILLAGE,Mundota,Rural,3226,2059,1167,2541,953,1588
8,110,87,80292,0,0,RAJASTHAN,Jaipur,VILLAGE,Jiloi,Rural,463,298,165,419,159,260
8,110,87,80293,0,0,RAJASTHAN,Jaipur,VILLAGE,Maheshwas Khurd,Rural,435,282,153,465,164,301
8,110,87,80294,0,0,RAJASTHAN,Jaipur,VILLAGE,Maheshwas Kalan,Rural,1548,910,638,1031,410,621
8,110,87,80295,0,0,RAJASTHAN,Jaipur,VILLAGE,Jaitpura,Rural,276,166,110,279,115,164
8,110,87,80296,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Rojda,Rural,487,291,196,296,114,182
8,110,87,80297,0,0,RAJASTHAN,Jaipur,VILLAGE,Chak Jaitpura,Rural,122,76,46,62,19,43
8,110,87,80298,0,0,RAJASTHAN,Jaipur,VILLAGE,Naradpura,Rural,634,399,235,463,173,290
8,110,87,80299,0,0,RAJASTHAN,Jaipur,VILLAGE,Dadar Baori,Rural,501,300,201,282,101,181
8,110,87,80300,0,0,RAJASTHAN,Jaipur,VILLAGE,Bas Baori,Rural,87,50,37,58,26,32
8,110,87,80301,0,0,RAJASTHAN,Jaipur,VILLAGE,Sudarshanpura,Rural,686,405,281,431,156,275
8,110,87,80302,0,0,RAJASTHAN,Jaipur,VILLAGE,Yadavkhera,Rural,337,210,127,219,78,141
8,110,87,80303,0,0,RAJASTHAN,Jaipur,VILLAGE,Khannipura,Rural,260,160,100,181,64,117
8,110,87,80304,0,0,RAJASTHAN,Jaipur,VILLAGE,Shripura,Rural,825,526,299,613,218,395
8,110,87,80305,0,0,RAJASTHAN,Jaipur,VILLAGE,Lalpura,Rural,264,163,101,168,67,101
8,110,87,80306,0,0,RAJASTHAN,Jaipur,VILLAGE,Lalgarh,Rural,469,282,187,272,102,170
8,110,87,80307,0,0,RAJASTHAN,Jaipur,VILLAGE,Jalsoo,Rural,979,594,385,584,199,385
8,110,87,80308,0,0,RAJASTHAN,Jaipur,VILLAGE,Deogudha,Rural,1617,1011,606,1057,381,676
8,110,87,80309,0,0,RAJASTHAN,Jaipur,VILLAGE,Mori,Rural,885,558,327,681,278,403
8,110,87,80310,0,0,RAJASTHAN,Jaipur,VILLAGE,Atalbiharipura,Rural,445,270,175,288,95,193
8,110,87,80311,0,0,RAJASTHAN,Jaipur,VILLAGE,Kanwarpura,Rural,212,130,82,109,34,75
8,110,87,80312,0,0,RAJASTHAN,Jaipur,VILLAGE,Barh Jahota,Rural,85,48,37,77,33,44
8,110,87,80313,0,0,RAJASTHAN,Jaipur,VILLAGE,Mukandpura,Rural,245,161,84,188,61,127
8,110,87,80314,0,0,RAJASTHAN,Jaipur,VILLAGE,Mohanbari,Rural,541,335,206,474,179,295
8,110,87,80315,0,0,RAJASTHAN,Jaipur,VILLAGE,Dwarkapura,Rural,174,106,68,115,37,78
8,110,87,80316,0,0,RAJASTHAN,Jaipur,VILLAGE,Jahota,Rural,3888,2307,1581,2083,742,1341
8,110,87,80317,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhoorawali,Rural,1058,691,367,686,221,465
8,110,87,80318,0,0,RAJASTHAN,Jaipur,VILLAGE,Chimanpura,Rural,868,513,355,412,162,250
8,110,87,80319,0,0,RAJASTHAN,Jaipur,VILLAGE,Bhatton Ki Gali,Rural,1503,880,623,727,271,456
8,110,87,80320,0,0,RAJASTHAN,Jaipur,VILLAGE,Jairampura,Rural,3128,1929,1199,2188,838,1350
8,110,87,80321,0,0,RAJASTHAN,Jaipur,VILLAGE,Govindpura,Rural,1412,855,557,1068,428,640
8,110,87,80322,0,0,RAJASTHAN,Jaipur,VILLAGE,Dattawata,Rural,293,187,106,187,56,131
8,110,87,80323,0,0,RAJASTHAN,Jaipur,VILLAGE,Chatarpura,Rural,1281,719,562,923,317,606
8,110,87,80324,0,0,RAJASTHAN,Jaipur,VILLAGE,Achhojai,Rural,980,634,346,946,389,557
8,110,87,80325,0,0,RAJASTHAN,Jaipur,VILLAGE,Harchandpura,Rural,288,172,116,221,84,137
8,110,87,80326,0,0,RAJASTHAN,Jaipur,VILLAGE,Rojda,Rural,1899,1142,757,1285,477,808
8,110,87,80327,0,0,RAJASTHAN,Jaipur,VILLAGE,Sindolai,Rural,522,332,190,473,182,291
8,110,87,80328,0,0,RAJASTHAN,Jaipur,VILLAGE,Sardarpura,Rural,899,553,346,637,251,386
8,110,87,80329,0,0,RAJASTHAN,Jaipur,VILLAGE,Dalpura,Rural,398,249,149,302,115,187
8,110,87,80330,0,0,RAJASTHAN,Jaipur,VILLAGE,Kishanpura,Rural,606,380,226,429,153,276
8,110,87,80331,0,0,RAJASTHAN,Jaipur,VILLAGE,Hardattpura,Rural,499,316,183,287,86,201
